start_index,observed_variability,RMSE_Physics-Compact,RMSE_DLinear,RMSE_TimeMixer,RMSE_iTransformer,RMSE_PatchTST,mean_modern_RMSE,PhysicsCompact_skill_fraction,eligible,selected
7457,1.2107232437907305,1.0516905769449165,1.1469254780111497,1.2065842208894728,1.1540478831161054,1.1026689314539468,1.1525566283676687,0.08751505040199693,0,0
7458,1.2087683491136778,1.0515043367568306,1.1465498803487366,1.2063279337533042,1.1529458496536935,1.1024296703416885,1.1520633335243557,0.08728599708133945,0,0
7459,1.2036494802654,1.0518569100461896,1.1481201550655031,1.2077372022064585,1.1536430258562083,1.1035051732665253,1.1532513890986738,0.08792053494228105,0,0
7460,1.2012648898428828,1.052175664137871,1.1487270993788088,1.2079878385080058,1.1535846344686758,1.1038601207401901,1.15353992327392,0.0878723458901726,0,0
7461,1.19739499315128,1.0517467450191451,1.1489657762264893,1.20804146480623,1.1525457755629307,1.103674841709704,1.1533069645763385,0.08806000715906631,0,0
7462,1.1952382013749216,1.0521991521937657,1.149711220894041,1.2089027600825284,1.1536075392339775,1.1044726602180044,1.1541735451071378,0.08835273806583926,0,0
7463,1.1944939121674818,1.0521307577887724,1.1494531616367618,1.2088004127427074,1.1529707559558395,1.1040463623901036,1.153817673181353,0.08813083536171297,0,0
7464,1.193077398978382,1.0526302170432222,1.149999415257333,1.2099729726760875,1.1533333803461063,1.1049114163061795,1.1545542961464266,0.08828002238040938,0,0
7465,1.1924341512236611,1.0522052082472555,1.1487402950071668,1.209059732063905,1.152053821646844,1.1037978963292137,1.1534129362617822,0.08774630909077674,0,0
7466,1.1906981706467388,1.0525822956548834,1.1488370726209394,1.2089918113314282,1.151367895723096,1.1036535905776037,1.1532125925632668,0.08726083773045751,0,0
7467,1.1895983470451834,1.053063396865609,1.1494334885561308,1.2091867944951264,1.1501701074087716,1.1034440576417082,1.1530586120254342,0.08672171051580477,0,0
7468,1.189240987875375,1.0532457058073377,1.148668318992339,1.2079096082856942,1.1489965507440938,1.1025202087426786,1.1520236716912013,0.08574300017538268,0,0
7469,1.189311787815519,1.0502368917276657,1.1436812541690426,1.2020567689019144,1.144660342448007,1.0979097481361815,1.1470770284137863,0.08442339466952295,0,0
7470,1.1895941682029736,1.0495358381476247,1.1420116786454477,1.1995290941485897,1.1417209607894734,1.095618416898544,1.1447200376205138,0.08315063626451828,0,0
7471,1.1897994463712678,1.0517066211497945,1.1435125497000624,1.200427744847171,1.1412768504133752,1.0961948872610565,1.1453530080554164,0.081762029913044,0,0
7472,1.1895718134951376,1.0509898787967724,1.142517514182771,1.1985767379388796,1.1397117706774451,1.0947221729852896,1.1438820489460964,0.08120782228806646,0,0
7473,1.1892740325013205,1.0516805783624463,1.143357427974499,1.1994253893404132,1.1399058589594502,1.0953032839423853,1.144497990054187,0.08109879833633096,0,0
7474,1.1877792913139218,1.0529297783886968,1.1450316993682839,1.2005450775616897,1.1399889094450841,1.0961490386495165,1.1454286812561434,0.08075483387233406,0,0
7475,1.1849997514154498,1.0531742372051454,1.1456842457790692,1.2012710330421545,1.1403515265017776,1.096617456134052,1.1459810653642633,0.08098460870260381,0,0
7476,1.184899360222145,1.0533107452412453,1.1463903031143372,1.2017805251777232,1.1410205271843687,1.0971864514741165,1.1465944517376365,0.08135719334331501,0,0
7477,1.1849321525386762,1.0517550198083658,1.1450100710632125,1.1996870864434392,1.1395241575281267,1.0957895265796787,1.1450027104036142,0.0814388383084076,0,0
7478,1.1861989107294315,1.0500432194983338,1.1435859031354014,1.19769083246704,1.1374102585058987,1.0940419439088649,1.1431822345043012,0.08147346258084018,0,0
7479,1.1866990001707882,1.0503137646410137,1.144482365872637,1.1986229046936436,1.1376226397214586,1.0944980182193131,1.143806482126763,0.081738230152282,0,0
7480,1.1877511384809192,1.0529686308049668,1.147196952492162,1.202309039294973,1.1413272824887137,1.0978172919029232,1.147162641544693,0.08211042386534721,0,0
7481,1.1870846023434998,1.0534083153435037,1.1479097611093052,1.2035610551160056,1.141040544726837,1.0978702329923105,1.1475953984861145,0.08207342349652202,0,0
7482,1.183904937615247,1.052130643407456,1.1471058905865927,1.203266326633853,1.1397519350246086,1.0964866975858125,1.1466527124577168,0.08243304012045964,0,0
7483,1.182916586515453,1.0524463116941394,1.1473389367881037,1.2039183343762385,1.1405707684118684,1.0971761998175449,1.147251059848439,0.08263644416839674,0,0
7484,1.1837027287054922,1.054718314381078,1.1483024287821468,1.2044681003271787,1.1424386183942041,1.0985425737913577,1.148437930323722,0.08160616561682718,0,0
7485,1.1829221925872646,1.0548680678052749,1.1476305312149038,1.2038585258151187,1.1413815917862864,1.0978415385167253,1.1476780468332586,0.08086760854585527,0,0
7486,1.1826041293620184,1.0551411903900432,1.1482843310704551,1.204898384789781,1.1409498130701146,1.0981951634533431,1.1480819230959234,0.08095304946118807,0,0
7487,1.1817663534937595,1.0554595010907144,1.1495357865599833,1.2058083764149314,1.1409728451018808,1.0988214963366434,1.1487846261033599,0.08123813889223191,0,0
7488,1.1811316006022106,1.0559660186975208,1.1514550409081166,1.2070761263499283,1.1417523638024616,1.100060345640415,1.1500859691752303,0.08183731738350519,0,0
7489,1.1808753022588556,1.056429992091037,1.1529848865823458,1.2084630061076418,1.1421301729104973,1.1010261888742097,1.1511510636186737,0.08228378926209613,0,0
7490,1.1796444401612791,1.0565232446967479,1.153546514637312,1.208991375711965,1.1418421774715708,1.1007603803942725,1.1512851120537801,0.08230964368850943,0,0
7491,1.1784161274905947,1.0568996400145811,1.1544755105919644,1.2093012363381834,1.1412742176676047,1.1006616918664378,1.1514281641160475,0.08209676213195291,0,0
7492,1.1770256361852593,1.0564284260473131,1.1551768080380043,1.2097129608341217,1.1413732655106374,1.101177664337169,1.151860174679983,0.08285011560468557,0,0
7493,1.1759892359845463,1.0569623258400913,1.156373654500754,1.2105760058997381,1.141700544375717,1.1021548742190392,1.1527012697488122,0.08305616244318317,0,0
7494,1.1745966709913946,1.056688645259353,1.1571369191914367,1.2108907269087326,1.1416985432567837,1.1026254111314504,1.1530879001221008,0.08360095952142085,0,0
7495,1.1746475607017655,1.0522109272159952,1.1544499225084615,1.2082834822627302,1.1395338062785638,1.1009247380549532,1.150797987276177,0.08566843281810699,0,0
7496,1.1732027225286656,1.05336815404138,1.1561327777531505,1.2095092949351274,1.1397340979821642,1.1017203615264488,1.1517741330492228,0.08543860830362765,0,0
7497,1.1731772507128413,1.052189480453017,1.1556196660845386,1.2083485300669514,1.1373535466422495,1.1000967524256173,1.1503546238048392,0.08533467968958781,0,0
7498,1.1725102423795757,1.0481190912919118,1.1529961685692949,1.20466510741429,1.134049478772982,1.0969951123634853,1.147176466780013,0.08634885595774416,0,0
7499,1.17284726285948,1.0461139637793968,1.1517446882219549,1.2031683229021806,1.133045525688992,1.095776051329773,1.145933647035725,0.08710773395522468,0,0
7500,1.1723059380961234,1.0423784753942762,1.149249527409237,1.200262102573479,1.1302348042533312,1.0929833046728368,1.143182434727221,0.08817836617389772,0,0
7501,1.1729541681235236,1.0415046089821043,1.1484863194531323,1.1993005715708034,1.1288205939647304,1.0916840277934516,1.1420728781955294,0.08805766351121354,0,0
7502,1.173728266754498,1.0410549255136587,1.1475886646195177,1.1982763469415727,1.127454532296372,1.090474212929734,1.1409484391967992,0.08755304819336372,0,0
7503,1.1737021619909802,1.038988353588327,1.1449200729068207,1.1955283675909802,1.1238227938270058,1.0868225448589373,1.137773444795936,0.0868231647165279,0,0
7504,1.1749412468875646,1.0382790687298757,1.143962170212249,1.1947560300957538,1.1235837569357396,1.0858075507775196,1.1370273770053156,0.08684778420685138,0,0
7505,1.1756862234988508,1.0382630272939737,1.1436651036194603,1.1944873463793098,1.1239273419506453,1.0856130628859793,1.1369232137088485,0.08677823200832317,0,0
7506,1.1752850385293514,1.035387684831416,1.1405172700431674,1.1916154961722454,1.121043859209265,1.0821312573054833,1.1338269706825401,0.08682037770883652,0,0
7507,1.170591682395205,1.0248935235515277,1.1285989628890505,1.1807743548015326,1.11139068579782,1.0696238580222612,1.122596965377666,0.08703340988746452,0,0
7508,1.1678695241834338,1.0195400620599506,1.1214959924269423,1.1743600310078457,1.1059949735074084,1.062487117778696,1.116084528680223,0.08650282674775255,0,0
7509,1.163464070481663,1.0132499393375212,1.113270892034281,1.167089825409946,1.0993378695784475,1.053762283223307,1.1083652175614953,0.08581582741583721,0,0
7510,1.1595276361324922,1.008081666604303,1.105883248388507,1.160425682355112,1.0934069156308932,1.04639080782697,1.1015266635503704,0.08483226056905549,0,0
7511,1.1550916177007815,0.9999113877957369,1.0949580827637246,1.1505859548594004,1.0844485596946514,1.0356714473854691,1.0914160111758113,0.08384027945631302,0,0
7512,1.1511751283707896,0.9915658277625142,1.0854909212177193,1.141766446587255,1.077220405309065,1.0262676094014063,1.0826863456288613,0.08416151014948027,0,0
7513,1.1494862499413907,0.9854856614125784,1.079127756533013,1.1353447293282366,1.0729083455027895,1.0203939821317294,1.0769437033739422,0.08492369812352875,0,0
7514,1.1455532082758337,0.9779451487653298,1.0715446534647433,1.1283043539049575,1.0681701899638758,1.013495470604721,1.0703786669845745,0.08635590475625278,0,0
7515,1.1431227070262853,0.9738489045540768,1.0677136483672716,1.124709872697393,1.0659611923019812,1.009493489207249,1.0669695506434738,0.08727582341336476,0,0
7516,1.1401348021707058,0.9703380463287024,1.0646576952737514,1.1215295785734047,1.0643701103429615,1.0065423921819496,1.0642749440930168,0.08826375015750108,0,0
7517,1.1394935784846254,0.9698980840729035,1.0641047188096762,1.1213037693364099,1.064146982774037,1.0060425543159697,1.0638995063090233,0.08835554643900353,0,0
7518,1.1367502284040174,0.9691577873690205,1.0632987029121028,1.1210959550431776,1.0642837854672145,1.0061418430668372,1.063705071622333,0.08888486740888782,0,0
7519,1.1319700015295593,0.9679357552406042,1.062127467687921,1.1201070402346585,1.063772286617869,1.0060210782786716,1.06300696820478,0.08943611453905459,0,0
7520,1.1292836921916374,0.9671476719854399,1.0609120870781374,1.119850266733508,1.0637460313905824,1.0061379794016763,1.062661591150976,0.08988178359028137,0,0
7521,1.1243282233992926,0.9672842777944014,1.060930188592435,1.1200385430005848,1.0637323198487534,1.0067428973926422,1.062860987208604,0.0899239981187154,0,0
7522,1.1220313365278956,0.969800554483243,1.063705896794371,1.1239126301052105,1.0662877533582877,1.0102320347378477,1.0660345787489292,0.09027289187807018,0,0
7523,1.1181272571102974,0.973241642821726,1.0671719042028496,1.128128218522279,1.0690474747647758,1.0135793110278664,1.0694817271294426,0.08998759106060758,0,0
7524,1.1170491008613381,0.9764170271414261,1.0705450026202412,1.132108313545259,1.0718636205319414,1.0159175736703203,1.0726086275919404,0.08968005475256081,0,0
7525,1.1150502705067935,0.9791562669401843,1.073259404868479,1.135358185718782,1.0746294293126113,1.0191185842992847,1.0755914010497891,0.0896577771219471,0,0
7526,1.1146108850639767,0.9806480928773491,1.0751419410368757,1.13692549221087,1.0751094394769733,1.0196088212878525,1.0766964235031429,0.08920651033026618,0,0
7527,1.1137986349551616,0.9829772375880447,1.0780906161870412,1.1390814761787549,1.0760581164413872,1.0208166582467144,1.0785117167634746,0.08857991776122846,0,0
7528,1.110341438658298,0.9853809082070861,1.08039394303741,1.142276009337739,1.0780575531997674,1.0237107434877917,1.081109562265677,0.08854667223363812,0,0
7529,1.1086194840067518,0.9863972512011498,1.080706954000582,1.1431691884588637,1.0783349251669037,1.0243421600173521,1.0816383069109254,0.08805259124168467,0,0
7530,1.107068350361424,0.9875642249063473,1.0814972826325482,1.144466027601376,1.0788557948251558,1.0251997444090166,1.0825047123670242,0.08770445650354564,0,0
7531,1.1060115040899554,0.9895638873338635,1.083438698493211,1.1468763315789237,1.079777996824808,1.026792871079912,1.0842214744942136,0.08730465996765802,0,0
7532,1.1028713817949038,0.9913292159907575,1.0849561129100667,1.149478119049053,1.08142904735483,1.0291176935798647,1.0862452432234537,0.0873799243999735,0,0
7533,1.1026691574650433,0.9915864418184706,1.0860765090296103,1.1506045747501998,1.0809469275185124,1.0290423577832284,1.0866675922703877,0.08749791668422073,0,0
7534,1.1028111300664643,0.9918390608297277,1.087013917072504,1.1515879717831827,1.0804757406325374,1.0289829419849668,1.0870151428682977,0.08755727338575031,0,0
7535,1.10156806612896,0.9923618674771614,1.087122198118159,1.1519672630012028,1.0802106927879247,1.0291018446808295,1.087100499647029,0.08714799800076292,0,0
7536,1.1020229999357427,0.9930003356287496,1.0874194181074643,1.1520484276426675,1.0801455162384794,1.0292443825722197,1.0872144361402076,0.08665641052921796,0,0
7537,1.1014012176012486,0.9929487702545329,1.0869526189861978,1.151939566597659,1.0802277850941757,1.0290530134733782,1.0870432460378527,0.08656001141287008,0,0
7538,1.099623093114737,0.9929460724404894,1.0869796525898776,1.152313306008294,1.0802540231299445,1.0292016996049513,1.0871871703332667,0.08668341612593593,0,0
7539,1.1008459104943078,0.9934014668035892,1.0877717924835857,1.1525057230711182,1.0794693530504216,1.0292185361322668,1.087241351184348,0.08631007667114352,0,0
7540,1.1048741023031134,0.9954469486003619,1.089573834459463,1.153256457080897,1.0798278270989945,1.0305406610969499,1.0882996949340762,0.0853190961698642,0,0
7541,1.1052370091690127,0.9955410959462718,1.0899582446071219,1.1535935893389633,1.0789880263745928,1.0304336361146942,1.0882433741088429,0.08518524474222917,0,0
7542,1.1044500344996906,0.9935890788651449,1.089341333587621,1.1530099273914547,1.0763887934246932,1.0289345390675735,1.0869186483678357,0.08586619582140624,0,0
7543,1.1046196398707584,0.9913373872483825,1.0885471854096327,1.151236136723682,1.0725003553804728,1.0268036283831001,1.0847718264742219,0.08613280410270659,0,0
7544,1.1053190542854674,0.9905698295726203,1.0893925565907614,1.1513171540987956,1.0704124586868737,1.0265076983224555,1.0844074669247215,0.0865335588459345,0,0
7545,1.1059076156269836,0.9887829220174426,1.08949285246046,1.1508005770963274,1.067262415713916,1.0251758433662468,1.0831829221592375,0.08715056174779436,0,0
7546,1.1054727782343075,0.9873951249051317,1.0900962524731779,1.1515125423466492,1.065387018466177,1.0247211257686903,1.0829292347636736,0.08821823882092372,0,0
7547,1.105926027389297,0.9879144362373616,1.0915455306869297,1.1531096464941402,1.0649278068224637,1.025347053323451,1.083732509331746,0.08841487384508562,0,0
7548,1.1070395708441916,0.9892605959837378,1.0929670044539468,1.1543419749659183,1.0652957160472776,1.026602324759164,1.0848017550565767,0.08807245990107754,0,0
7549,1.1102480429569592,0.9888130521679271,1.0930067208582857,1.1537766744096913,1.0642381036441695,1.0261718382689848,1.0842983342952828,0.0880618175895422,0,0
7550,1.1115513657780995,0.9878319450919166,1.0920826897896418,1.1524740047118396,1.0628921216195162,1.0249671633534518,1.0831039948686123,0.08796205186950012,0,0
7551,1.1135547015179525,0.9871577762859634,1.0916518992456812,1.1512999153857681,1.0607594200877317,1.0239833970388834,1.081923657939516,0.08759017418477635,0,0
7552,1.1109469786198098,0.9814330175712167,1.0891650785843727,1.1476317443712811,1.0538686074022983,1.0193474481622617,1.0775032196300534,0.08916001391793622,0,0
7553,1.1103168918232977,0.9809768307865554,1.0893975902585527,1.1480100079650895,1.0533150147151231,1.0192462304621985,1.077492210850241,0.08957408609712918,0,0
7554,1.1114821510078083,0.9808232910405712,1.0894911895967447,1.1482235992192968,1.0526749304352967,1.0192733314116134,1.077415762665738,0.0896519941254414,0,0
7555,1.1129872202955824,0.9809187804480379,1.0897949949320518,1.1484398579655262,1.0513921693942077,1.0191442589551827,1.077192820311742,0.08937493645366311,0,0
7556,1.1145039400447656,0.980693404443156,1.0888210025579692,1.1476433022557266,1.0510413750503715,1.0187436719588372,1.076562337955726,0.08905098212390997,0,0
7557,1.1168608450996045,0.9804112843161938,1.0891429870097302,1.1477805709310387,1.049474001763624,1.0182669605233363,1.0761661300569323,0.08897775451795044,0,0
7558,1.1171618323763541,0.9801878541871877,1.0899113047585696,1.1486227427142186,1.0485171686304178,1.0183983665477339,1.0763623956627348,0.08935145064811637,0,0
7559,1.116558585689314,0.9799261345739367,1.09052792362762,1.1494209380144362,1.047044509525881,1.0162200596739706,1.0758033577104769,0.08912151319232345,0,0
7560,1.117560109648821,0.9796851373281024,1.0895546384502721,1.1491222547920668,1.0470487063838498,1.0162214803749179,1.0754867700002766,0.08907746273080569,0,0
7561,1.1174029610990737,0.9794923348672837,1.089443082638303,1.1497000469930638,1.0473848528896943,1.016168832079871,1.0756742036502331,0.08941542751193834,0,0
7562,1.1167399076571476,0.9778127640096028,1.0872328320201494,1.1492314207043066,1.04702661192816,1.0156902990232828,1.0747952909189746,0.09023348699867258,0,0
7563,1.1164761530823657,0.9755245649830583,1.0846508872334866,1.147925097954412,1.046362013888636,1.01501968393011,1.073489420751661,0.09125833368717073,0,0
7564,1.1185104070593874,0.9750800849692071,1.084265535715191,1.1479802618054578,1.0464588804937223,1.0154388176166587,1.0735358739077574,0.09171168968966384,0,0
7565,1.1196379524833657,0.9749999614083562,1.0842305001706534,1.1486235544813348,1.0467176384774477,1.0160041598009513,1.0738939632325968,0.09208916821410694,0,0
7566,1.1198777783790457,0.9765432542425795,1.0861302086086744,1.1515935522155036,1.0483664250179774,1.0181923059576092,1.076070622949941,0.09249148390885083,0,0
7567,1.1203364991663742,0.9761026843430997,1.0855714008997175,1.1521656888433542,1.0485884198325677,1.0188420142867023,1.0762918809655853,0.09308738493186607,0,0
7568,1.1217524547038358,0.9756098802833156,1.0853245499841302,1.1525149935845225,1.0487037087147522,1.0191433540136938,1.0764216515742746,0.09365453690337891,0,0
7569,1.1228112729723725,0.9762094146293855,1.0860730402965002,1.154088588513108,1.0492628574210485,1.020415070149827,1.077459889095121,0.09397145591263573,0,0
7570,1.123997927253589,0.9759606899074085,1.0855603530031972,1.153796075491304,1.047870074505573,1.0191142914006222,1.076585198600174,0.0934663683130719,0,0
7571,1.1247761230571502,0.9761441789264487,1.0858350740428409,1.154330602930533,1.0475847699688394,1.0192893032136832,1.076759937538974,0.09344307408250273,0,0
7572,1.1273677285954566,0.9768151893491382,1.086298044723568,1.1545130516150397,1.0472766491124934,1.019426884254014,1.0768786574262788,0.09291991013759196,0,0
7573,1.1285951512468628,0.9773435046094512,1.08706557734458,1.1552923691714896,1.0468827348909073,1.019716518193539,1.077239299900129,0.09273315158473996,0,0
7574,1.1303494302975667,0.9777836973613985,1.0876495886629318,1.1557823319251628,1.0468091700337192,1.020145896069352,1.0775967466727914,0.09262560379806045,0,0
7575,1.133090729627218,0.9780045049813302,1.087864932868045,1.1557763636817378,1.0469904792323153,1.0206587903503137,1.077822641533103,0.09261091083574816,0,0
7576,1.1342924192871349,0.9776453705798366,1.0876589346738152,1.1557097023425584,1.0468369057092912,1.0205725342484357,1.0776945192435252,0.09283627862737666,0,0
7577,1.137484323647419,0.9777826763015341,1.0876239090324133,1.1553652964719976,1.0466482646854387,1.0205274819169872,1.077541238026709,0.09257980873925702,0,0
7578,1.1391186484120597,0.9775486093046545,1.0874376436628928,1.1553076286319557,1.0466014665848167,1.0206133721459,1.0774900277563912,0.09275391500359428,0,0
7579,1.140939492484884,0.9765580318253074,1.0865209917934866,1.1545924314340148,1.0462231884780946,1.0203278897338037,1.07691612535985,0.09319025982734551,0,0
7580,1.1425457707346582,0.9760514272567048,1.085519364319639,1.1532727567585856,1.044209255762861,1.0183285153224881,1.0753324730408935,0.0923259068922521,0,0
7581,1.146946269491315,0.977549033637197,1.0865377416768258,1.1538874035258206,1.0446620426923474,1.0188805786395692,1.0759919416336408,0.0914903766351459,0,0
7582,1.1500908204805145,0.977909330357826,1.086734713419661,1.154100107791909,1.0447620858703879,1.0190880282325017,1.076171233828615,0.09130694110937139,0,0
7583,1.151824816703514,0.9777605624269268,1.0868292367422847,1.154502226024984,1.0447587327278545,1.0194738211624397,1.0763910041643907,0.09163068193238143,0,0
7584,1.1526741762640138,0.9774402954354097,1.086429603727957,1.1546285480636627,1.044465932994628,1.0190836575641302,1.0761519355875946,0.09172649036614605,0,0
7585,1.1514910387624278,0.9761297872479177,1.0854389499639203,1.1546537041750844,1.0435684351696628,1.0183331323450977,1.0754985554134413,0.09239321398002666,0,0
7586,1.152976286070027,0.9762561878017896,1.0855831387981305,1.1550053031370264,1.0435604220183012,1.0187006165011467,1.0757123701136513,0.09245611101539528,0,0
7587,1.1549158758374583,0.9775839436496916,1.0868447031275208,1.1569056229976062,1.0443522617934375,1.0209388776760546,1.0772603663986549,0.0925276988349506,0,0
7588,1.1590415061091297,0.9774975518549468,1.0867253924597138,1.1567279425198815,1.0445685388008046,1.0209739373661741,1.0772489527866433,0.09259828071650306,0,0
7589,1.1599300127536851,0.9760101160520223,1.0853681118854281,1.1559231017952454,1.0436381262764307,1.0202665683594028,1.0762989770791267,0.09317937038207504,0,0
7590,1.1599588515690595,0.9758752911854143,1.0856323857949377,1.1568935368715625,1.0441665200156545,1.02112581336451,1.076954564011666,0.09385658058751381,0,0
7591,1.1612088382247838,0.977245199893203,1.0874186874971157,1.1596444033466695,1.0457311057399143,1.0233214244522573,1.0790289052589892,0.09432898865796,0,0
7592,1.159404129117616,0.9774801128732296,1.0881923707975636,1.1615331173380592,1.0470324203363346,1.0248757785184246,1.0804084217475955,0.09526796237655767,0,0
7593,1.1594805004719366,0.9772185544214893,1.0881332300260922,1.162373183062367,1.0467311908758992,1.0250911603381136,1.0805821910756181,0.09565550636295425,0,0
7594,1.1594230969786916,0.9758355892830607,1.087378411594664,1.1616669775979447,1.0459813819910748,1.0238589802057245,1.0797214378473519,0.09621541716482829,0,0
7595,1.1599520107745132,0.9775485676429106,1.0885431783472106,1.1645776065779452,1.0476914621626185,1.0261733719197963,1.0817464047518928,0.09632371935904953,0,0
7596,1.1614924231817252,0.9774367982275539,1.088440271520623,1.1652502097547381,1.0478250302153584,1.0266265503768952,1.0820355154669037,0.09666846951341972,0,0
7597,1.1624038414428217,0.9770317862600693,1.0882247657683677,1.1652931304004452,1.0478941286831558,1.0268141350435602,1.0820565399738822,0.09706031970967795,0,0
7598,1.1630640149896918,0.9789986208046935,1.0898558848651207,1.1671256590722938,1.0492767206473474,1.0289736163624144,1.0838079702367942,0.09670472289403964,0,0
7599,1.1646105501634487,0.9813412038294059,1.0916952400665658,1.1694896118879659,1.0508779402939508,1.0310252718556536,1.0857720160260342,0.09618116018392972,0,0
7600,1.1652329495096023,0.9844167782305604,1.0943601460473948,1.1731645793223113,1.0540083202910526,1.0351113095412603,1.089161088800505,0.09616971414696764,0,0
7601,1.1673682245070287,0.9900827486282582,1.0996196710388972,1.1796059327785038,1.0595482153926572,1.0419033820229546,1.0951693003082532,0.09595461783891926,0,0
7602,1.1698624660366466,0.9945684808818607,1.1035982620755698,1.1844643426401749,1.0641855320611266,1.0477009876649632,1.0999872811104585,0.0958363810554023,0,0
7603,1.1711382468240148,0.9961485053366823,1.1051756122969705,1.186331142457339,1.0657188586739417,1.0500554780499898,1.1018202728695603,0.09590653769481695,0,0
7604,1.1705728354310947,0.9979452684023536,1.1072566583942864,1.188743079566291,1.068722213202403,1.0531596477897618,1.1044703997381855,0.09644905953213741,0,0
7605,1.1691345409773732,0.9967178908171784,1.1061200471719883,1.1878446422099127,1.0682800905613654,1.05326510832218,1.1038774720663616,0.09707561206823961,0,0
7606,1.16696726467006,0.9977911985124219,1.1076758475823107,1.1896970886784852,1.0711037570374036,1.0558928422022171,1.1060923838751042,0.09791332707965852,0,0
7607,1.1667711075089877,0.9984195258581214,1.1084897765816826,1.1908885330042336,1.0720275721672732,1.0570945242614915,1.10712510150367,0.09818725589177535,0,0
7608,1.16642307628621,1.0038713095777783,1.1142300991901932,1.1976697582489146,1.0794664723388057,1.0653880174604309,1.114188586809586,0.0990113150841859,0,0
7609,1.1692936391513382,1.0142054134285408,1.1245766401802366,1.2085402119622477,1.0910687066638554,1.0780972010105507,1.1255706899542226,0.09894116604103391,0,0
7610,1.1748033825392907,1.0272145127336814,1.1371260705616624,1.223026543751557,1.1056999781732653,1.0935434793023804,1.1398490179472163,0.09881528469128421,0,0
7611,1.1778617880556026,1.0352826195418023,1.1453673899019865,1.2331715270834038,1.1159927917230776,1.1040505437641182,1.1496455631181466,0.09947669720584257,0,0
7612,1.1771816732414457,1.0383571638410898,1.1491204011692289,1.2379255381292453,1.1214356514467245,1.109038174897335,1.1543799414106335,0.10050657795367249,0,0
7613,1.179270920236938,1.04360790324123,1.1553988630507903,1.2449943966148442,1.1289737704539613,1.1164471406899872,1.1614535427023958,0.10146392871381672,0,0
7614,1.1825622860887886,1.0503839503607946,1.1626344789434933,1.2527602204129475,1.1382220009314026,1.1250696507301274,1.1696715877544928,0.10198387191972724,0,0
7615,1.1847292627856403,1.0565016025392433,1.169506687275301,1.2602533678759515,1.1465153531421435,1.1333639644455156,1.1774098431847277,0.10269002025534685,0,0
7616,1.185047350704097,1.059812432443402,1.174129192259156,1.2655582919166914,1.151695836034694,1.1390278051422613,1.1826027813382005,0.10383059369761706,0,0
7617,1.1843814580569385,1.0618140805609562,1.1771101055316133,1.2690391348827057,1.1554271368742608,1.1426654130421332,1.1860604475826781,0.10475550995309706,0,0
7618,1.1822466405589287,1.0616153832638355,1.1768949226410075,1.269209633352435,1.1559795933778465,1.1431214338940112,1.186301395816325,0.10510483507160492,0,0
7619,1.1803856007925007,1.062681841044834,1.1776341292819916,1.269555223600761,1.1567408979882714,1.1435840364468481,1.186878571829468,0.10464148037755527,0,0
7620,1.1775769150614466,1.0630094145856517,1.1783777890180924,1.2698668717624988,1.156780401263025,1.1435006317789618,1.1871314234556445,0.10455624913767642,0,0
7621,1.175863086520226,1.0640134629334648,1.1797766902028985,1.2701355273385986,1.1569982366666773,1.1435659727666876,1.1876191067437154,0.10407852408939422,0,0
7622,1.1728245521568135,1.0644133010126573,1.180323690971484,1.2699714853038009,1.1567079027015457,1.1433312285352621,1.1875835768780232,0.10371503805160545,0,0
7623,1.1708289481821823,1.0658080434721866,1.1818596196225806,1.27043700625805,1.1572011083709983,1.1439281768564549,1.1883564777770208,0.10312430368880336,0,0
7624,1.1696448291665555,1.0668506185126299,1.182836546030723,1.2706493559526417,1.157907394916426,1.1447693893301794,1.1890406715574926,0.10276356054735222,0,0
7625,1.1680374629462211,1.0681108704168112,1.1841484999669079,1.2710830952499466,1.1588542120377607,1.146030105143442,1.1900289780995144,0.10244969654218618,0,0
7626,1.1662776544985491,1.0696981431939485,1.185934929095636,1.2719801049868045,1.1595460478883701,1.1477187360730257,1.1912949545109592,0.10207112088955976,0,0
7627,1.1670718601721335,1.0732789869080832,1.1892338368164284,1.2746330829050407,1.1629794998959775,1.1523188349604596,1.1947913136444765,0.10170171589693251,0,0
7628,1.167882306967758,1.0733348525893571,1.189353431110597,1.2741334786104153,1.162560215823339,1.152708424032109,1.1946888873941153,0.10157793889709525,0,0
7629,1.168251787706464,1.0747399627971772,1.1912617578727327,1.2760245264685446,1.1637329119103754,1.155388397638047,1.196601898472425,0.101839998608406,0,0
7630,1.1659719240688862,1.0739252859518063,1.1909528992087013,1.2758696845364441,1.1628266594016154,1.1549194370726712,1.196142170054858,0.10217588440799356,0,0
7631,1.1655498931190216,1.074725068624739,1.1918234528759761,1.2770602673063316,1.1641575222028477,1.1564041436343078,1.1973613465048656,0.10242211195317578,0,0
7632,1.165534736840589,1.074485665462774,1.19152622878528,1.2770681194952518,1.1642000929355265,1.156470869582448,1.1973163276996266,0.10258831304242222,0,0
7633,1.1655435060676482,1.0732919561432603,1.190230764611845,1.275298929957596,1.162429665096953,1.1548993627902113,1.1957146806141514,0.10238456251788383,0,0
7634,1.1651121746744337,1.0724459816246659,1.1891819144008084,1.2746363362556836,1.1611954779088072,1.1539051853450826,1.1947297284775953,0.10235264423255924,0,0
7635,1.1622753859162276,1.0707628975053236,1.1878749979856578,1.2738599416205911,1.1591881898679777,1.1523840392108413,1.193326792171267,0.10270773728538969,0,0
