start_index,variability,rmse_Physics-Compact,rmse_LSTM,rmse_GRU,rmse_CNN-LSTM,mean_comparator_rmse,physics_skill_fraction,eligible,selected
6001,1.2067638665304683,1.2277681499742843,1.2759405491092575,1.2637318521259588,1.2249180924148204,1.2548634978833455,0.021592267170703887,0,0
6002,1.2675769825958387,1.2932989518891798,1.3340996726523964,1.3304545309364015,1.2730119293580224,1.312522044315607,0.014645919670210747,0,0
6003,1.343388472888634,1.3780523500988808,1.4109455621560472,1.4193978366742157,1.3377054057750997,1.3893496015351208,0.008131323767435769,0,0
6004,1.4091182285599246,1.4574317108340908,1.4836179134332603,1.5024014786183664,1.3985172105218593,1.4615122008578287,0.002791964392321094,0,0
6005,1.458994799471204,1.5137317330018802,1.537944999978467,1.563276718976619,1.445665397163826,1.5156290387063038,0.0012518272321062646,1,0
6006,1.5083495235982962,1.5629722393922654,1.5846543197617866,1.6158008554606071,1.4889332137795486,1.5631294630006476,0.00010058258903290372,1,0
6007,1.5587959353326997,1.5924171427898923,1.612475174255251,1.6450002908796608,1.5236315247655838,1.5937023299668318,0.0008064160745540426,1,0
6008,1.5993272361899238,1.612702481669769,1.6210188596896113,1.657636703639234,1.5398961513348879,1.6061839048879112,-0.004058424917607899,1,0
6009,1.622276055026995,1.6163139477050341,1.6198287928277546,1.6577996021545442,1.5422085211976873,1.6066123053933286,-0.006038570897992978,1,0
6010,1.6499134936161732,1.6182951157529115,1.618928483055699,1.657987020894751,1.5455965239721807,1.6075040093075437,-0.006712957717608604,1,0
6011,1.6870753037193025,1.6275338294660318,1.6186301057564678,1.6603243609573817,1.549812362589014,1.6095889431009545,-0.011148738590677422,1,0
6012,1.7146679154921487,1.6343784448800605,1.6206428358056955,1.664467017104652,1.553819539374381,1.6129764640949096,-0.013268625588508002,1,0
6013,1.7380535182577037,1.6352718696627524,1.6212913012726198,1.6643915991082598,1.5546326931934313,1.613438531191437,-0.01353217866638692,1,0
6014,1.782854749235319,1.6461006525907713,1.6210440129587815,1.6668341695906186,1.5614847801244611,1.6164543208912872,-0.018340346099689132,1,0
6015,1.817587770244966,1.6544383923951926,1.620289983219036,1.6680291177060314,1.565836026010883,1.6180517089786501,-0.022487960807822744,1,0
6016,1.8407266058427656,1.6545580598051144,1.6176925044933244,1.6662630445043818,1.5652498440007905,1.6164017976661655,-0.023605679104069667,1,0
6017,1.866009306549233,1.6593878508541708,1.6164237779389674,1.6661994005599305,1.564054779117024,1.6155593192053075,-0.02712901416112816,1,0
6018,1.8834198829695084,1.6611880610395928,1.6176764601909954,1.6659585767895602,1.5640605115903985,1.6158985161903179,-0.0280274685541829,1,0
6019,1.8958406839309654,1.6622752726787553,1.6191846095385247,1.666255470968129,1.564401097586749,1.6166137260311342,-0.028245180597174846,1,0
6020,1.9013584165044135,1.6619857225865977,1.6233738599878131,1.66703066073394,1.5661930551213827,1.6188658586143785,-0.02663584740067743,1,0
6021,1.9054115718212183,1.6614946219125912,1.6292505631987912,1.669337063609361,1.5689730797604207,1.6225202355228578,-0.02402089387635518,1,0
6022,1.9057236396474555,1.6612979392250284,1.6387465609692615,1.6742557174942414,1.574979327192859,1.629327201885454,-0.01962204847656006,1,0
6023,1.907688999273986,1.6622976275866244,1.6468330295314741,1.6787871219499433,1.5808248308123862,1.6354816607646014,-0.016396372680502102,1,0
6024,1.9076039331706671,1.6626222495068317,1.6591727865299477,1.685445475597589,1.5879459249932695,1.644188062373602,-0.011211726660159217,1,0
6025,1.9082879355230513,1.6690612576225945,1.6804695985784952,1.7007666705518467,1.604059353956047,1.6617652076954628,-0.004390541993143483,1,0
6026,1.9122768896116134,1.681583381140041,1.7075211960435477,1.7211118649626018,1.6247112847065213,1.684448115237557,0.0017006959559048656,1,0
6027,1.9113350800563509,1.686216889443687,1.7210239261100817,1.7321628036302772,1.6349862902952943,1.6960576733452177,0.0058021516934157,1,0
6028,1.908608141605237,1.6987357394758336,1.746072757812091,1.7530153186720665,1.6581939353471835,1.7190940039437803,0.011842438180368715,1,0
6029,1.902725386481286,1.708133885206387,1.7647048287722629,1.7681733811512885,1.6745795332490694,1.735819247724207,0.01594945012513117,1,0
6030,1.8974978760249224,1.714449767714735,1.7820404162790418,1.7800995053928848,1.6898794410371845,1.750673120903037,0.020691100329236347,1,0
6031,1.8950678050030236,1.7216273895486767,1.8019444878040765,1.7917175022881406,1.711716247931004,1.7684594126744069,0.02648181959398607,1,0
6032,1.892895290045394,1.7268254881765104,1.8144253756081858,1.8001305626934136,1.7279356960484298,1.780830544783343,0.03032576949279749,1,0
6033,1.8907363512529796,1.7351564426298898,1.8276774242564482,1.8099667673663191,1.7447397112985072,1.794127967640425,0.03286918551751493,1,0
6034,1.8883249877809012,1.7449658378782265,1.8455796049885314,1.822803809537351,1.7666514241379643,1.8116782795546156,0.03682355881243427,1,0
6035,1.8858306303519345,1.7471815369162684,1.852049187975458,1.8258944325626811,1.7772404744444399,1.8183946983275263,0.03916265345293648,1,0
6036,1.885361043846062,1.7483603516988355,1.8561394592793692,1.8273367027170473,1.784457612556573,1.822644591517663,0.040756294542850596,1,0
6037,1.8819800045263797,1.750728479006771,1.8597735835311209,1.8305387070659176,1.7919381625932866,1.8274168177301082,0.04196543338076216,1,0
6038,1.8833109155971524,1.7544250684405092,1.867439093724971,1.835524722727341,1.800863971082831,1.8346092625117143,0.04370641515317933,1,0
6039,1.8815387535091361,1.7536374398839718,1.8703706448717907,1.8358488656256664,1.8047559019314672,1.8369918041429747,0.04537546878054299,1,0
6040,1.881265697300169,1.7541487242957745,1.8742824875008763,1.837270504059229,1.8097096362296963,1.8404208759299339,0.04687631658740422,1,0
6041,1.8801695336647888,1.755056080298684,1.8782404964444779,1.8392520312117633,1.8159971831438588,1.8444965702667,0.04849046152202034,1,0
6042,1.8809917339534599,1.7544132970261577,1.8798678572699472,1.838854675894828,1.8217973578036277,1.8468399636561343,0.05004584503738068,1,0
6043,1.8786514381000505,1.7568156683015328,1.8829567320090312,1.8405403015715243,1.8272970924297054,1.850264708670087,0.05050576813721019,1,0
6044,1.8793851988493246,1.7579131018612322,1.885675431285152,1.8401721983381956,1.8307806527443162,1.8522094274558878,0.05091018553132884,1,0
6045,1.876651272507543,1.7591082886418299,1.884941101591919,1.8419658906703409,1.8305354103860827,1.852480800882781,0.0504040377619328,1,0
6046,1.8762036893215142,1.767043098391995,1.8910916732781877,1.845968485783153,1.838570675423164,1.858543611494835,0.049232373422351844,1,0
6047,1.875203563878076,1.773587155531785,1.8966011254270863,1.848822514015596,1.8481971762949654,1.8645402719125492,0.048780451541263405,1,0
6048,1.8776849370012323,1.77856007340244,1.9008381523683096,1.8510217469962629,1.8560582765856852,1.8693060586500858,0.04854527958529045,1,0
6049,1.8829753676600307,1.787775231704682,1.9078542540590184,1.8564801905730088,1.8674974244239697,1.8772772896853323,0.04767652518486095,1,0
6050,1.895097787508504,1.8049885287930423,1.921257022002084,1.8675915078234375,1.8891115818926176,1.892653370572713,0.04631848765479102,1,0
6051,1.895614337472318,1.8094018448060414,1.924288913683091,1.8692904160633035,1.8961404728688611,1.8965732675384184,0.04596259170388796,1,0
6052,1.8980260475405513,1.8162852576023982,1.92847336348023,1.8714365010068794,1.9055255028229192,1.901811789103343,0.04497108072995406,1,0
6053,1.8948363628409195,1.8181256604259255,1.9274519742540146,1.8708652390114464,1.9054065903006348,1.9012412678553652,0.04371649660392424,1,0
6054,1.8930870580176027,1.8203922196032036,1.9300127486518348,1.8710226685015388,1.9096524821873444,1.9035626331135729,0.0436919763308923,1,0
6055,1.8944412889400086,1.8271848407657074,1.9367437675465375,1.874482140124739,1.9184068901855864,1.909877599285621,0.04329741264615298,1,0
6056,1.896692158020783,1.833473006382508,1.9426329813448147,1.8792327806005933,1.926368192915762,1.9160779849537233,0.0431114908787026,1,0
6057,1.8849630354127112,1.8322437755510068,1.9375049307799652,1.8758024688423127,1.9209513336021007,1.9114195777414595,0.04142251293879031,1,0
6058,1.8916165653837096,1.8382634446316009,1.9433977581965136,1.8785603688568953,1.9319847847731804,1.9179809706088633,0.04156325177301218,1,0
6059,1.8951163772531248,1.8388831272326254,1.94424518150487,1.8782676860427847,1.9360107949262386,1.9195078874912976,0.04200282832077594,1,0
6060,1.892802739860113,1.8378266067293587,1.942493518666418,1.8762280246007401,1.9351513778640836,1.9179576403770806,0.04177935526874708,1,0
6061,1.8947254378591984,1.837285696678463,1.9426285434784896,1.875282923454274,1.936624329325264,1.9181785987526758,0.04217172588976577,1,0
6062,1.8972093700004362,1.8411942936995582,1.9452510686091076,1.8797224439525433,1.9401197697804842,1.9216977607807115,0.041891846222710825,1,0
6063,1.900587227328204,1.843095360308344,1.9470354042411828,1.8827038410688086,1.9442178061272297,1.9246523504790736,0.04237492041117394,1,0
6064,1.9034487787032162,1.8428730935906565,1.9468406866717487,1.8832391522590526,1.9468750628079976,1.925651633912933,0.04298728745347886,1,0
6065,1.905229680044775,1.843926393674077,1.9474782158847959,1.884892614726523,1.9500143871111402,1.9274617392408198,0.043339560970816066,1,0
6066,1.9100507542848557,1.8423090570574585,1.9425753722959391,1.8832795062343193,1.950079155839039,1.9253113447897656,0.04311109886560739,1,0
6067,1.9063582719576608,1.8412044491209971,1.9382044364795867,1.8816622071381843,1.9459959787287595,1.9219542074488434,0.04201440284835484,1,0
6068,1.9076398808958457,1.845326460672439,1.9423573906338323,1.8879084592727189,1.9505549661112973,1.9269402720059494,0.04235409499670176,1,0
6069,1.9121161195444463,1.8491518551892692,1.9464287004721192,1.8931026609871031,1.9565271326959015,1.932019498051708,0.0428917218206154,1,0
6070,1.9073257844950828,1.8503401607810217,1.945870387305192,1.8943642087435373,1.9565315492754005,1.93225538177471,0.04239357890593732,1,0
6071,1.909915406174183,1.8508981308629147,1.9464831481857745,1.894624240347876,1.958516092789127,1.9332078271075925,0.04257674477131989,1,0
6072,1.9130150595976567,1.8503735544577382,1.9442172865094276,1.8938082363089885,1.9592632972879969,1.9324296067021376,0.04246263458177672,1,0
6073,1.912235627633259,1.8501503782341615,1.943335263899913,1.8939455395456533,1.9585968776153833,1.9319592270203165,0.0423450182809136,1,0
6074,1.9143112634679962,1.8506492941603918,1.9425532483758123,1.8946114671813152,1.9592701904744951,1.9321449686772076,0.0421788612334869,1,0
6075,1.9190765827720286,1.8520154835776452,1.9450021359170706,1.8949310103426218,1.9616540385288828,1.933862394929525,0.04232302751554489,1,0
6076,1.9312846701197703,1.8560468191473916,1.9482243181313097,1.8988487911753542,1.9674289940625218,1.9381673677897286,0.04237020497150705,1,0
6077,1.9348553358836345,1.8578620926074223,1.9497348079189334,1.9001972464661119,1.9687898955828316,1.9395739833226255,0.0421287826181423,1,0
6078,1.9424327634142218,1.8596377284091037,1.9529091292585936,1.9013325690202658,1.97266432540822,1.9423020078956934,0.04255995161954701,1,0
6079,1.9512528847990545,1.860932022667967,1.956603481702725,1.900859177504122,1.9762847162421637,1.9445824584830034,0.04301717083280345,1,0
6080,1.9614097791177143,1.8628147323025597,1.9621374389544843,1.9016669459379847,1.981878191218608,1.9485608587036924,0.04400484902389787,1,0
6081,1.9703466780353875,1.8645116629339071,1.9651699125225675,1.9027297453739496,1.986768990788555,1.9515562162283573,0.04460263689594111,1,0
6082,1.9872736623001046,1.8698995829463185,1.9718108057023453,1.90768500535791,1.996329142547031,1.9586083178690954,0.0452917176514849,1,0
6083,1.9949770615995608,1.8717615956611293,1.973815447475277,1.9086990563607729,1.9999395493877419,1.960818017741264,0.04541799456877794,1,0
6084,2.0109257387584094,1.875412639669693,1.9808920452909182,1.910650786762862,2.0096964207957244,1.9670797509498348,0.046600607441502476,1,0
6085,2.0152757905717547,1.8755351616475464,1.9814542721789972,1.9104301994235402,2.009961811277037,1.9672820942931917,0.04663638880859547,1,0
6086,2.0226722577394867,1.8766499955276565,1.9820288750725015,1.9128094963753524,2.0122697327118466,1.9690360347199,0.04691942532447643,1,0
6087,2.031417316578061,1.8788085112825572,1.9841066418795568,1.9153974514188565,2.0149072063773805,1.9714704332252646,0.04700142613405333,1,0
6088,2.0407439154163844,1.881696831720993,1.9860026268009205,1.9182095711526916,2.0180850609862273,1.9740990863132797,0.04680730325692623,1,0
6089,2.0441127802726005,1.8821831602049646,1.9858260918162458,1.9198747722729983,2.0167955330666536,1.9741654657186327,0.046593007076124134,1,0
6090,2.057293732401638,1.8860031622630826,1.9891986744618408,1.923362028569406,2.0221438929165836,1.9782348653159432,0.04662323198824537,1,0
6091,2.063070507298335,1.887003453710557,1.9892160543701853,1.9232776702466485,2.023062514699385,1.9785187464387395,0.04625444812838216,1,0
6092,2.07178637269353,1.8913873423257517,1.9921858101913439,1.9275537599272126,2.027125089656696,1.9822882199250842,0.045856539268930276,1,0
6093,2.0791421585527226,1.8944131447293902,1.9929710599241204,1.9311391284140071,2.030322423979115,1.9848108707724144,0.04554475561081786,1,0
6094,2.08688438893713,1.8937243247745679,1.9924635516118439,1.9302332775911122,2.031465239057517,1.9847206894201577,0.04584844866618218,1,0
6095,2.1025953084012388,1.897360997747428,1.9960466470583256,1.9352855449519266,2.03744177807945,1.989591323363234,0.04635641728669114,1,0
6096,2.1151256497274455,1.9004219642823688,1.9965240824135564,1.9396896928023144,2.041499259780738,1.9925710116655362,0.04624630532296188,1,0
6097,2.1184072688731606,1.901064606757446,1.9952270222601989,1.9406337724020233,2.040956392123372,1.992272395595198,0.04578078230637905,1,0
6098,2.1235528006379236,1.9008363050104522,1.992817567624717,1.940529595368163,2.0399593169499193,1.991102159980933,0.045334617572483214,1,0
6099,2.1317977089336573,1.9019991061703887,1.989611218509587,1.9405684537456347,2.041262434512679,1.990480702255967,0.04445237574285205,1,0
6100,2.1380832157629412,1.904253863954851,1.9871355511094242,1.943130751658442,2.042037817729519,1.9907680401657952,0.04345768792015527,1,0
6101,2.1418696197665477,1.9016747546288428,1.981650494226918,1.940776157266398,2.0381060652845804,1.9868442389259655,0.04286671427407063,1,0
6102,2.1525678327325717,1.9013026005418816,1.9790757950117068,1.9402513933924166,2.037983775148052,1.9857703211840585,0.04253650069249257,1,0
6103,2.150309863598666,1.8977249354333743,1.967805891358198,1.936295329930151,2.0292486462771318,1.9777832891884934,0.04047883010881743,1,0
6104,2.1486151890443335,1.8928074812487672,1.9539580888469048,1.9305808353645961,2.018034398469752,1.967524440893751,0.0379751113084234,1,0
6105,2.1531420355585635,1.8927019984048756,1.9458571611749254,1.9292100616978052,2.0126494755338107,1.9625722328021802,0.03560135684664362,1,0
6106,2.156929540855899,1.8945476871544635,1.9454420936431094,1.9304151229065196,2.011792659148631,1.9625499585660868,0.03464995686596856,1,0
6107,2.161584246883589,1.8950825755817386,1.9443230138756362,1.9313281756192386,2.0106577417790574,1.9621029770913108,0.03415743327036049,1,0
6108,2.1626557682514704,1.893198567147047,1.9403987071040874,1.9304069732110023,2.0061351482018566,1.9589802761723154,0.03357956679063679,1,0
6109,2.1650902343181557,1.8921031321007074,1.9381324668038549,1.9299446266656217,2.002363563046009,1.9568135521718286,0.03306928245631805,1,0
6110,2.1657136121126426,1.8927109620260665,1.9371804313122047,1.930456580722504,1.9996503134397152,1.9557624418248079,0.03223882331021334,1,0
6111,2.1704692583990552,1.8935254060223976,1.936236850160061,1.930899986219091,1.9976189943642042,1.9549186102477856,0.03140448093519678,1,0
6112,2.1748747449725165,1.893391143506198,1.9357693334055148,1.9309088366640623,1.9962397757544608,1.954305981941346,0.031169550212724113,1,0
6113,2.1766717940283127,1.8951179424239823,1.9362794763829616,1.93197768288706,1.9965223170658708,1.9549264921119642,0.03059375885963311,1,0
6114,2.1854952048788157,1.8967238085903473,1.939087075620446,1.9338364153885819,1.9979937946508517,1.956972428553293,0.03078664731494709,1,0
6115,2.1925090207150832,1.8996890952974919,1.9401111567139382,1.9352828673794864,1.999251611130908,1.9582152117414442,0.029887479217314914,1,0
6116,2.1964972397720763,1.8984527805589397,1.938509310861194,1.933088461446845,1.9994874565983916,1.9570284096354769,0.02993090380708762,1,0
6117,2.17566061265462,1.8658602956186876,1.905993990986641,1.8999644032385166,1.9757516032643847,1.9272366658298477,0.031846825716514704,1,0
6118,2.1544877878453064,1.8282483055991101,1.8688118558600717,1.858873590334228,1.9464584329517645,1.8913812930486877,0.03337930203793787,1,0
6119,2.128071499701669,1.7708397538778515,1.8177926704878162,1.7974237017706347,1.9050683717365473,1.8400949146649994,0.03763673288546434,1,0
6120,2.0957212275908903,1.703080532014893,1.7592481622671443,1.726313342281273,1.8589894744988846,1.7815169930157673,0.04402790504293557,1,0
6121,2.061571819602608,1.6393016796408844,1.7017479173785852,1.6591682452319232,1.814301371908367,1.7250725115062917,0.0497201313529217,1,0
6122,2.036263231895462,1.5912242183596381,1.6562856126326626,1.607177886236101,1.7811348029232117,1.6815327672639917,0.05370608926717134,1,0
6123,1.9967907300385068,1.5193882159039411,1.590539919473502,1.5290019304666214,1.7326385799074802,1.6173934766158677,0.06059456905748541,1,0
6124,1.96642086334367,1.4531653086796579,1.5265495357494974,1.454008466178225,1.6873448803910123,1.5559676274395782,0.06606970283121288,1,0
6125,1.9331692630760617,1.394629876126441,1.471763742661989,1.3859130315937984,1.6465887201893676,1.5014218314817185,0.07112721629329641,1,0
6126,1.8999405739302926,1.340468375967738,1.420988699490025,1.3234639724810835,1.6071631560534705,1.4505386093415265,0.07588231892962498,1,0
6127,1.8640553217893712,1.3062655318690313,1.3893325336070967,1.2862198948039139,1.5740300739242734,1.416527500778428,0.07783962460933806,1,0
6128,1.8280021897146366,1.2836952721641328,1.380979524494738,1.2728851327299653,1.558151465066692,1.4040053740971319,0.08569062779433191,1,0
6129,1.8041636512177788,1.2797029003631832,1.384312485404373,1.274894964698751,1.5566444375507495,1.4052839625512912,0.08936347779854804,1,0
6130,1.7802156744423965,1.277366185713129,1.3854904431557373,1.2745561662051863,1.5535207588161326,1.4045224560590188,0.09053345483893534,1,0
6131,1.7425791811895126,1.2706091298164601,1.3858660430658931,1.2741688724188729,1.5483979604254157,1.4028109586367272,0.09424065873333555,1,0
6132,1.725850074388097,1.2715195822274197,1.3865283846243652,1.2752808280377281,1.5476852033752522,1.4031648053457817,0.09382021457267146,1,0
6133,1.7054735888365073,1.2731110927822606,1.3861369945050737,1.2762333068476572,1.5474140485021224,1.4032614499516178,0.09274847333249592,1,0
6134,1.6583800310509529,1.261036311715968,1.386318437837807,1.2742084562120917,1.5413500281593853,1.4006256407364281,0.09966212595327484,1,0
6135,1.6254323788018294,1.256336295938608,1.38732799077447,1.2747527482880978,1.5389865136086658,1.4003557508904112,0.10284490556076839,1,0
6136,1.6089630710146516,1.2700680292150568,1.394959687889792,1.286685475696911,1.5459102629226908,1.4091851421697978,0.09872167168931045,1,0
6137,1.579551439879165,1.2755574928055593,1.3986707938335652,1.294097474040988,1.5498420715580485,1.414203446477534,0.09803819529453901,1,0
6138,1.5643094361557264,1.2840321213210517,1.400562263557882,1.3003710503778063,1.552629615006798,1.4178543096474954,0.0943835959843535,1,0
6139,1.5526653690817587,1.2941562046730555,1.4025401768475072,1.3067059962997802,1.5576449761986513,1.4222970497819796,0.09009429157472168,1,0
6140,1.5348783868510327,1.2946933674985968,1.4002690369221054,1.30609953430138,1.5572737878629042,1.4212141196954633,0.08902300536106221,1,0
6141,1.5174969868786043,1.2939853960445251,1.3961443018087705,1.3027326411128186,1.5557294401589656,1.4182021276935182,0.08758746671111822,1,0
6142,1.5078274924308477,1.2926545140789247,1.387097499241082,1.2962548045444156,1.5499104775614132,1.4110875937823035,0.0839303528889576,1,0
6143,1.4998371290165906,1.2907421732454833,1.3795486553626573,1.2912685768406273,1.544183647961891,1.4050002933883918,0.0813224884582451,1,0
6144,1.4883444126093381,1.285929493161176,1.3674901257716894,1.2814540903318439,1.5371656331053778,1.3953699497363037,0.07843114049848192,1,0
6145,1.4796725598392382,1.277298338169236,1.349476039052342,1.2660241356488735,1.5257962758330168,1.3804321501780772,0.07471125038310418,1,0
6146,1.4622822480734559,1.260658962268202,1.3172274807787343,1.2393713567014337,1.504492670556887,1.3536971693456852,0.06872896625945779,1,0
6147,1.457174614871068,1.2520568268613832,1.2993052829754719,1.2243025943600252,1.4928666671442399,1.338824848159912,0.06480909091116983,1,0
6148,1.4551258652646157,1.2435169090858587,1.2848207451813807,1.2118000350827152,1.4829394885109821,1.3265200895916927,0.06257212473230063,1,0
6149,1.4578909760547865,1.2297686885845907,1.2574512583399409,1.189383807137692,1.4623840809514208,1.3030730488096847,0.05625498915203195,1,0
6150,1.4535678379390682,1.2218044755425166,1.2399678936359535,1.1759483405840547,1.450508099125046,1.288808111115018,0.05198883758927692,1,0
6151,1.4575801680634892,1.2090866205101636,1.2112289392265652,1.1549244817120312,1.4252735883893872,1.2638090031093279,0.04329956699511693,1,0
6152,1.4615301074037474,1.20111849235052,1.1913378356340947,1.1411359277585604,1.4058108948506638,1.2460948860811063,0.03609387554107884,1,0
6153,1.4651247553534985,1.1886344754554523,1.168952043684967,1.1251301117560346,1.384585233698778,1.2262224630465932,0.03065348150428774,1,0
6154,1.4694781364863878,1.1770762281300036,1.139604271350322,1.104511377301164,1.3553073203642776,1.199807656338588,0.018945893609274962,1,0
6155,1.4726919137336525,1.175420350420967,1.1293509644956263,1.0995110907534031,1.3415292413864046,1.1901304322118114,0.012360058521910244,1,0
6156,1.47402065809011,1.1711442232555227,1.122404961138217,1.0947731017989255,1.332779346990084,1.1833191366424087,0.010288782636805452,1,0
6157,1.4756902485869094,1.1667117619520122,1.1129071191480429,1.0888965520033658,1.3203903614373118,1.1740646775295736,0.006262785788797512,1,0
6158,1.4627032604894519,1.1624763995875722,1.1001319806160232,1.0807954727278115,1.3085907230025364,1.1631727254487905,0.0005986435599662083,1,0
6159,1.455410535112032,1.161308115835698,1.0952205128914183,1.077405742278856,1.3033613690167993,1.1586625413956912,-0.002283300223738915,1,0
6160,1.44935819277019,1.1620768004764592,1.0924184593378683,1.0767136119683038,1.3010824758007158,1.1567381823689626,-0.004615234621687049,1,0
6161,1.4491215229557668,1.1642317953604502,1.088892167264607,1.0775054477204262,1.2952815651243352,1.153893060036456,-0.00895987304375282,1,0
6162,1.4476570785873972,1.1635647203854433,1.086291999329605,1.0779259316598728,1.2879700630093438,1.1507293313329405,-0.011154133907089178,1,0
6163,1.4497662896370538,1.1594043117174448,1.0818271466279141,1.074827482715721,1.2809020376599123,1.1458522223345158,-0.011827083038088939,1,0
6164,1.4525602647410139,1.1545619191337362,1.0768237276959727,1.0718916125115023,1.2762793228001088,1.1416648876691946,-0.011296687498966493,1,0
6165,1.450775900356723,1.1556592180027734,1.083408627891101,1.074500512446688,1.2824544388935666,1.1467878597437853,-0.007735832031715211,1,0
6166,1.4450634055728528,1.1448114386102795,1.0746093385984983,1.0707909098780382,1.2726805538341432,1.1393602674368932,-0.004784413963854638,1,0
6167,1.435115282715518,1.1347213212293352,1.0630231431337263,1.0656434951855276,1.2576394540666676,1.1287686974619737,-0.005273554963692667,1,0
6168,1.4320501316449146,1.1306054024038654,1.0590844670953365,1.0670708387303462,1.2496918170268139,1.1252823742841656,-0.00473039322515475,1,0
6169,1.4375423893793804,1.1229702095684513,1.0554766962248332,1.0686577287712868,1.241732866822916,1.1219557639396787,-0.0009041761372217177,1,0
6170,1.443303764050369,1.109732783125881,1.0441904441960674,1.067097021272101,1.2240530868468815,1.1117801841050168,0.0018415519618061578,1,0
6171,1.4565597419546645,1.120238420376799,1.058730526311018,1.0858543073885794,1.2326342885758859,1.1257397074251612,0.0048868197613327,1,0
6172,1.4620314595456758,1.1249865326641153,1.069587697872507,1.1031649576606224,1.235586070247929,1.136112908593686,0.009793371631824279,1,0
6173,1.478034628187296,1.1408219309950725,1.0895028569599692,1.125872743112533,1.251354393672198,1.1555766645815668,0.012768286206122938,1,0
6174,1.485148192677988,1.1495850581309832,1.0976452930510718,1.139809296264959,1.2558405994134123,1.1644317295764812,0.012750143326047918,1,0
6175,1.4930902358205094,1.1521797517982069,1.0976631211370549,1.1479353196131663,1.2507413803788265,1.165446607043016,0.011383494674603761,1,0
6176,1.4992954568066026,1.1549914022339283,1.0935538468873125,1.1516763922473336,1.2399670153867388,1.161732418173795,0.005802554731547649,1,0
6177,1.520124790146408,1.1738326479310246,1.1108754489181618,1.1723146201608836,1.2486935051972419,1.1772945247587625,0.002940535910882008,1,0
6178,1.5156912207009985,1.1693110132579037,1.103410583092012,1.1717042649591147,1.2332863751283347,1.1694670743931537,0.00013344636943370122,1,0
6179,1.5207052847092026,1.1720340379055478,1.1046979276871869,1.1751230045520695,1.2327366525680274,1.1708525282690945,-0.0010091020072357188,1,0
6180,1.5244779064150749,1.1724543144358373,1.1045797685153556,1.1754059709238898,1.2320117727064426,1.170665837381896,-0.0015277434403835968,1,0
6181,1.5196422176959166,1.1734473798735847,1.1102758024948478,1.1779635573323426,1.2372813404112644,1.1751735667461516,0.0014688782333203577,1,0
6182,1.5264341472242695,1.1669923037126853,1.1061771538886842,1.1703757586518486,1.2363287121391018,1.170960541559878,0.003388874096394889,1,0
6183,1.529214538004674,1.161516356043294,1.1043731454348273,1.1636987862898445,1.2337391088108804,1.167270346845184,0.004929441424980483,1,0
6184,1.5363682674982948,1.1612733701295457,1.1039843707396517,1.1621097636985052,1.2291597097420752,1.1650846147267442,0.00327121699919828,1,0
6185,1.5380765970305326,1.160434750312761,1.1034269631743356,1.1607491741433726,1.2239207266989671,1.1626989546722253,0.0019473693946018744,1,0
6186,1.5402029150003167,1.1571015754262701,1.0999334623693937,1.1576727654140742,1.2153211614161012,1.157642463066523,0.0004672320319177502,1,0
6187,1.5383233524634743,1.1558104043824313,1.0994917149839734,1.1573387434319593,1.2135864853799754,1.1568056479319695,0.0008603377337562074,1,0
6188,1.537516283321982,1.1501959322899957,1.0972266645261735,1.149810543441429,1.2099318613547598,1.152323023107454,0.0018459154028894723,1,0
6189,1.5370584963021188,1.1454039525538824,1.0929092752340108,1.143230867465882,1.2020043468698043,1.146048163189899,0.0005621148017231913,1,0
6190,1.5475626097391761,1.1461473089250844,1.0922666058259685,1.142666401538336,1.197936123919449,1.144289710427918,-0.0016233638039721812,1,0
6191,1.5451745776110466,1.1464202670131274,1.0925363630071856,1.1432016042712285,1.1964223109760388,1.1440534260848176,-0.002068820279145138,1,0
6192,1.5476595379408937,1.155523553152294,1.094659204130923,1.150115859998928,1.194642395975335,1.1464724867017289,-0.007894708818180263,1,0
6193,1.5471894054766515,1.1635064701269993,1.0990853548009412,1.1563859692874743,1.197928897616864,1.1511334072350932,-0.010748591617738685,1,0
6194,1.5593142677747107,1.1705339350610977,1.1023287291661856,1.161889727289804,1.1967652536890725,1.1536612367150207,-0.014625349113853329,1,0
6195,1.5572635128284384,1.1725135065186145,1.0994690641809526,1.1647965318726294,1.193092428564638,1.15245267487274,-0.017407076301931272,1,0
6196,1.554850592845988,1.171651188805124,1.0942716165535205,1.1624523122011463,1.1836670386370443,1.1467969891305705,-0.021672710959414348,1,0
6197,1.5539259167281558,1.1787722520880632,1.095004677610714,1.16466643440077,1.1829716105123644,1.1475475741746162,-0.027209920195165504,1,0
6198,1.5416954474442017,1.1782608332279676,1.0884982420245037,1.1614993122826271,1.1749132092590922,1.1416369211887412,-0.032080174843234235,1,0
6199,1.5269308351860762,1.1846647762781422,1.0846097877829346,1.1645804106821018,1.1720995301697443,1.1404299095449268,-0.03878788723707416,1,0
6200,1.5195738735365398,1.189440260218637,1.0773174443618232,1.166056373890989,1.1644328943761009,1.1359355708763044,-0.04710186978391474,1,0
6201,1.5101832217720785,1.1864651126259285,1.0726004532454463,1.1630561854381092,1.156035299900087,1.1305639795278808,-0.049445351267419446,1,0
6202,1.498000693197811,1.1796624067830423,1.0603565277754592,1.1525712973235394,1.139729775997918,1.1175525336989722,-0.05557669211172873,1,0
